latitude,longitude,corridor,police_station,event_cause,is_obstruction,priority
12.9582039,77.5542816,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.019781,77.6300849,Airport New South Road,Banaswadi,vehicle_breakdown,1,High
13.0147719,77.5801192,Non-corridor,Sadashivanagar,tree_fall,0,Low
12.930013,77.5667405,Non-corridor,Banashankari,vehicle_breakdown,1,Low
12.9785184,77.5426859,Magadi Road,Magadi Road,vehicle_breakdown,1,High
12.9063764,77.5825934,ORR West 1,J.P. Nagar,tree_fall,0,High
13.0429949,77.5511954,ORR North 2,Jalahalli,vehicle_breakdown,1,High
13.0211545,77.5521093,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0264823,77.5800713,Non-corridor,Sadashivanagar,tree_fall,0,Low
12.9650132,77.5123059,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.95691291,77.70135409,Varthur Road,HAL Old Airport,construction,0,High
12.9603222,77.5572047,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0598347,77.545378,Non-corridor,Jalahalli,vehicle_breakdown,1,Low
13.01136787,77.64639437,Non-corridor,Banaswadi,construction,0,Low
13.095384,77.5942294,Non-corridor,Yelahanka,vehicle_breakdown,1,Low
12.9638081,77.5123571,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.9978315,77.553247,West of Chord Road,Rajajinagar,vehicle_breakdown,1,High
12.99838,77.5713867,Non-corridor,Malleshwaram,procession,0,Low
12.9214038,77.5613889,ORR West 1,Banashankari,vehicle_breakdown,1,High
12.9369018,77.5737488,Non-corridor,Basavanagudi,construction,0,Low
12.9373293,77.5206419,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9874487,77.4930824,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9847239,77.5882798,Bellary Road 1,High ground,vehicle_breakdown,1,High
13.0547192,77.4734612,Non-corridor,Chikkabanavara,vehicle_breakdown,1,Low
13.010548,77.5837153,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.0144332,77.5838211,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9673114,77.5887387,Mysore Road,Halasuru Gate,pot_holes,0,High
13.04316,77.5124993,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9434539,77.5585657,Non-corridor,Basavanagudi,pot_holes,0,Low
12.9961132,77.5959776,Non-corridor,R.T. Nagar,others,1,Low
12.9883678,77.5106288,Magadi Road,Kamakshipalya,pot_holes,0,High
13.0435667,77.5582267,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9889419,77.508205,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
13.1777117,77.6362467,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
13.0499788,77.7559457,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0438201,77.5610463,ORR North 2,Jalahalli,vehicle_breakdown,1,High
13.0209143,77.7112687,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9995264,77.5510152,West of Chord Road,Malleshwaram,water_logging,0,High
12.9992364,77.5713166,Non-corridor,Malleshwaram,others,1,Low
12.9755238,77.620293,Old Madras Road,Halasur,vehicle_breakdown,1,High
12.9819258,77.5945581,CBD 2,Cubbon Park,water_logging,0,High
12.9985042,77.5844064,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9384167,77.7468103,Non-corridor,Whitefield,congestion,1,Low
12.8402003,77.677072,Non-corridor,Electronic City,water_logging,0,Low
13.0939399,77.5968535,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0441064,77.5089747,Tumkur Road,Peenya,vehicle_breakdown,1,High
13.0498194,77.592851,Bellary Road 1,Kodigehalli,accident,0,High
12.96396195,77.56960303,Mysore Road,Chamarajpet,construction,0,High
13.0018539,77.6634748,ORR North 1,Banaswadi,vehicle_breakdown,1,High
13.005217,77.6848678,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9422522,77.6225761,Non-corridor,Adugodi,others,1,Low
13.008147,77.6905604,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.11620113,77.6130314,Non-corridor,Yelahanka,procession,0,Low
12.86636201,77.43864114,Non-corridor,Hulimavu,vehicle_breakdown,1,Low
13.2288007,77.6897352,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
12.9285971,77.4694872,Non-corridor,Kengeri,vehicle_breakdown,1,Low
12.8011603,77.7122165,Non-corridor,No Police Station,construction,0,Low
12.8193862,77.6890097,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.0511382,77.4896909,Non-corridor,No Police Station,others,1,Low
12.91875337,77.51825174,Non-corridor,Kengeri,congestion,1,Low
12.9467434,77.5333903,Mysore Road,Byatarayanapura,accident,0,High
13.09411244,77.51344424,Non-corridor,Chikkabanavara,Fog / Low Visibility,0,Low
13.0395661,77.6412265,Airport New South Road,Hennuru,construction,0,High
12.9611105,77.5103384,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
13.1643301,77.6309231,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
13.0687009,77.4481459,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.97633064,77.45300487,Non-corridor,No Police Station,construction,0,Low
13.2210345,77.6822537,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
12.8194593,77.6880415,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.0730618,77.4399601,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0672877,77.4517008,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0605293,77.4622043,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.948912,77.4696656,Non-corridor,Kengeri,others,1,Low
13.0655886,77.4536892,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0239336,77.5833386,Bellary Road 1,Kodigehalli,tree_fall,0,High
12.8394,77.65426,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.1809322,77.6385476,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
12.8186042,77.6898828,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.0735068,77.4391425,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.1850133,77.6984583,Non-corridor,Chikkajala,construction,0,Low
12.8835072,77.7521832,Non-corridor,No Police Station,others,1,Low
12.811303,77.6654876,Non-corridor,Electronic City,pot_holes,0,Low
12.8111169,77.6653577,Non-corridor,Electronic City,pot_holes,0,Low
12.8110993,77.6653192,Non-corridor,Electronic City,pot_holes,0,Low
12.9854746,77.5249189,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
13.1827536,77.5739465,Bellary Road 2,Kodigehalli,vehicle_breakdown,1,High
12.98124337,77.75068471,Non-corridor,No Police Station,protest,0,Low
12.9458758,77.4699081,Non-corridor,Kengeri,vehicle_breakdown,1,Low
12.9458172,77.4699214,Non-corridor,Kengeri,vehicle_breakdown,1,Low
13.22744,77.6885325,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
12.88122222,77.47910378,Non-corridor,No Police Station,protest,0,Low
12.97571222,77.58699417,Non-corridor,Halasuru Gate,accident,0,Low
12.8969352,77.6584737,Non-corridor,Bellandur,tree_fall,0,Low
13.0568483,77.47258,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0584421,77.4679956,Non-corridor,No Police Station,others,1,Low
13.0515565,77.4882176,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0515741,77.4880777,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0588479,77.4656916,Non-corridor,No Police Station,others,1,Low
13.0207553,77.7104892,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0588093,77.4653777,Non-corridor,No Police Station,others,1,Low
13.0616935,77.4595922,Non-corridor,No Police Station,others,1,Low
13.0280608,77.5858748,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
13.0057285,77.6861351,Non-corridor,K.R. Pura,others,1,Low
13.1202435,77.6682476,Non-corridor,Chikkajala,construction,0,Low
12.840935,77.6496567,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.0673845,77.4508827,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.1557145,77.6225084,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
13.067335,77.45095,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.00635,77.6863717,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.8874767,77.7372183,Non-corridor,Whitefield,procession,0,Low
13.114165,77.606415,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9931351,77.7216115,Non-corridor,Mahadevapura,road_conditions,0,Low
13.1396412,77.6178059,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
13.0894108,77.5563129,Non-corridor,Yelahanka,vehicle_breakdown,1,Low
13.1877011,77.7119109,Non-corridor,Chikkajala,accident,0,Low
13.0613967,77.4610883,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.06145,77.4608617,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0387425,77.7397905,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0615802,77.4608504,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.183545,77.6801783,Non-corridor,Chikkajala,construction,0,Low
13.0041838,77.5839763,Bellary Road 1,Sadashivanagar,road_conditions,0,High
12.8445617,77.6732867,Non-corridor,Electronic City,accident,0,Low
12.8375952,77.6788445,Non-corridor,Electronic City,accident,0,Low
13.0533971,77.7620991,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0357139,77.7365339,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.1983767,77.6974685,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
13.0669972,77.4517019,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0750328,77.4358991,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0751533,77.4363333,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.1784872,77.6370365,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
13.0528197,77.6459627,Non-corridor,Hennuru,others,1,Low
13.0397033,77.7415583,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0629026,77.4583968,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0674398,77.4497151,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0634941,77.4561606,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.9692815,77.7357346,Non-corridor,Whitefield,vehicle_breakdown,1,Low
13.0707619,77.4448725,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.2307959,77.6912179,Non-corridor,Devanahalli Airport,vehicle_breakdown,1,Low
13.1853883,77.6418683,Bellary Road 2,Chikkajala,accident,0,High
13.1854657,77.6420641,Bellary Road 2,Chikkajala,accident,0,High
13.1355168,77.617415,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.1835417,77.6807133,Non-corridor,Chikkajala,construction,0,Low
13.2505022,77.71504,Non-corridor,Devanahalli Airport,accident,0,Low
12.9695341,77.7006055,ORR East 2,HAL Old Airport,construction,0,High
12.9140108,77.5673732,ORR West 1,Banashankari,vehicle_breakdown,1,High
12.9999986,77.6634061,ORR North 1,Banaswadi,vehicle_breakdown,1,High
13.005755,77.6904483,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0442709,77.6432677,Non-corridor,Hennuru,vehicle_breakdown,1,Low
13.0431317,77.5512583,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.923575,77.655095,ORR East 1,Bellandur,vehicle_breakdown,1,High
12.91861725,77.58946,Non-corridor,Jayanagara,accident,0,Low
12.91861725,77.58946,Non-corridor,Jayanagara,accident,0,Low
13.0471959,77.502766,Non-corridor,Chikkabanavara,vehicle_breakdown,1,Low
12.9857015,77.5267423,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.8188227,77.6885633,Non-corridor,Electronic City,vehicle_breakdown,1,Low
12.9879947,77.6638348,Non-corridor,Banaswadi,others,1,Low
12.9717905,77.5075445,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
13.0142186,77.5305288,Non-corridor,Rajajinagar,tree_fall,0,Low
12.9986635,77.5841885,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.0190687,77.5840829,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
13.0196125,77.6738748,Non-corridor,Banaswadi,vehicle_breakdown,1,Low
13.0059006,77.636093,Non-corridor,Banaswadi,accident,0,Low
12.860422,77.6609334,Non-corridor,Electronic City,accident,0,Low
12.9407201,77.5247945,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9974033,77.584765,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.9955497,77.666766,ORR North 1,Banaswadi,vehicle_breakdown,1,High
12.8405554,77.6518242,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.1871368,77.680719,Non-corridor,Chikkajala,construction,0,Low
12.974094,77.508972,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
13.0631912,77.4553056,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0002484,77.6772358,ORR East 2,Mahadevapura,vehicle_breakdown,1,High
12.9988086,77.6757798,ORR East 2,Mahadevapura,vehicle_breakdown,1,High
13.056993,77.4742172,Non-corridor,No Police Station,construction,0,Low
12.9858812,77.4873198,Non-corridor,Kamakshipalya,vehicle_breakdown,1,Low
12.9341249,77.6900036,ORR East 1,HAL Old Airport,vehicle_breakdown,1,High
13.026353,77.544093,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9333094,77.4914091,Non-corridor,Kengeri,vehicle_breakdown,1,Low
13.056995,77.4770157,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.8497833,77.5883033,Non-corridor,Hulimavu,pot_holes,0,Low
13.0586977,77.4661219,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.957165,77.6746067,Old Airport Road,HAL Old Airport,construction,0,High
13.0266391,77.7214589,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.8713593,77.530622,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9694191,77.7005749,ORR East 2,HAL Old Airport,construction,0,High
13.0486313,77.4980683,Non-corridor,Chikkabanavara,vehicle_breakdown,1,Low
13.0485262,77.4979792,Non-corridor,Chikkabanavara,vehicle_breakdown,1,Low
12.9233342,77.6099015,Non-corridor,Mico Layout,vehicle_breakdown,1,Low
12.9666372,77.5048395,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
13.0652704,77.454816,Non-corridor,No Police Station,accident,0,Low
13.0514702,77.5942456,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
12.8951843,77.5551185,Non-corridor,K.S. Layout,vehicle_breakdown,1,Low
12.9858214,77.6050951,Non-corridor,Shivajinagar,pot_holes,0,Low
13.0517442,77.4888513,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.025155,77.5853733,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
13.0193258,77.5842441,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
13.0193398,77.584308,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
13.0219386,77.584501,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
13.0531351,77.6460729,Non-corridor,Hennuru,construction,0,Low
12.8150855,77.6914602,Non-corridor,Electronic City,vehicle_breakdown,1,Low
12.9979702,77.6627056,ORR North 1,Banaswadi,vehicle_breakdown,1,High
13.1337081,77.6668625,Hennur Main Road,Chikkajala,accident,0,High
13.0037533,77.7569917,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
13.0187717,77.586025,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
12.9124189,77.6256602,Hosur Road,HSR Layout,vehicle_breakdown,1,High
13.0559543,77.4754176,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0005187,77.7120899,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0419433,77.5969833,ORR North 1,Hebbala,vehicle_breakdown,1,High
13.0357367,77.62852,ORR North 1,Hennuru,vehicle_breakdown,1,High
13.0548805,77.473713,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.9068891,77.4736058,Mysore Road,Kengeri,vehicle_breakdown,1,High
13.0803462,77.4235747,Non-corridor,No Police Station,construction,0,Low
13.0664309,77.6407721,Non-corridor,Hennuru,road_conditions,0,Low
12.9711432,77.7501075,Non-corridor,Whitefield,vehicle_breakdown,1,Low
13.0493842,77.5930447,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
12.9837004,77.5293976,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9234754,77.6560202,ORR East 1,Bellandur,vehicle_breakdown,1,High
12.9169381,77.6730534,Non-corridor,Bellandur,vehicle_breakdown,1,Low
13.0491594,77.49642,Non-corridor,Chikkabanavara,vehicle_breakdown,1,Low
13.036081,77.5892814,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
12.8559783,77.5887467,Bannerghata Road,Thalagattapura,accident,0,High
13.0359526,77.5892901,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
13.0358764,77.5895083,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
13.036005,77.5892867,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
13.036005,77.5892867,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
12.9695456,77.7005376,ORR East 2,HAL Old Airport,construction,0,High
12.95122,77.5212583,Non-corridor,Byatarayanapura,others,1,Low
12.89653,77.5997367,Bannerghata Road,J.P. Nagar,vehicle_breakdown,1,High
13.0549185,77.5348111,Non-corridor,Jalahalli,vehicle_breakdown,1,Low
13.0527934,77.6460881,Non-corridor,Hennuru,vehicle_breakdown,1,Low
13.0625915,77.4586362,Non-corridor,No Police Station,others,1,Low
12.9471605,77.5326026,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.1104433,77.6044517,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0528667,77.48617,Non-corridor,No Police Station,others,1,Low
12.9689312,77.5124971,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
13.026353,77.544093,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.93165632,77.55184459,Non-corridor,Banashankari,accident,0,Low
12.91371,77.6783083,Non-corridor,Bellandur,vehicle_breakdown,1,Low
12.9230219,77.6566549,ORR East 1,Bellandur,vehicle_breakdown,1,High
13.0587231,77.4673853,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.9820421,77.5314788,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.8519578,77.5880032,Non-corridor,Thalagattapura,others,1,Low
13.03439169,77.55736917,Non-corridor,Yeshwanthpura,congestion,1,Low
12.9383623,77.7468821,Non-corridor,Whitefield,vehicle_breakdown,1,Low
13.03439169,77.55736917,Non-corridor,Yeshwanthpura,vehicle_breakdown,1,Low
13.025843,77.5446395,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0482728,77.4864341,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.9757351,77.5595824,Magadi Road,Magadi Road,vehicle_breakdown,1,High
12.97964,77.5155283,Non-corridor,Jnanabharathi,pot_holes,0,Low
12.9748391,77.512356,Non-corridor,Jnanabharathi,others,1,Low
13.004372,77.7111115,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9122673,77.6257996,Hosur Road,HSR Layout,vehicle_breakdown,1,High
13.0549018,77.5346642,Non-corridor,Jalahalli,vehicle_breakdown,1,Low
13.0569432,77.4744272,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0262338,77.6200698,Non-corridor,K.G. Halli,others,1,Low
13.0781531,77.4297485,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.9694905,77.7006332,ORR East 2,HAL Old Airport,construction,0,High
12.8739863,77.5405456,Non-corridor,Thalagattapura,construction,0,Low
12.98197281,77.59299479,CBD 2,Cubbon Park,accident,0,High
13.0736542,77.4369084,Non-corridor,No Police Station,vehicle_breakdown,1,Low
13.0042053,77.5840091,Bellary Road 1,Sadashivanagar,pot_holes,0,High
13.0346801,77.5572821,Non-corridor,Yeshwanthpura,construction,0,Low
12.9208383,77.7364617,Non-corridor,Whitefield,road_conditions,0,Low
13.0664221,77.6407649,Non-corridor,Hennuru,road_conditions,0,Low
13.0341837,77.5885594,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
12.9938787,77.5848069,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.8824767,77.7543172,Non-corridor,No Police Station,accident,0,Low
12.8827983,77.7545976,Non-corridor,No Police Station,accident,0,Low
13.0197615,77.7092792,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.882442,77.7547886,Non-corridor,No Police Station,accident,0,Low
13.0404633,77.54438,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.8828731,77.754743,Non-corridor,No Police Station,accident,0,Low
12.882377,77.7543794,Non-corridor,No Police Station,accident,0,Low
12.8827592,77.7544043,Non-corridor,No Police Station,accident,0,Low
12.8826448,77.7546077,Non-corridor,No Police Station,accident,0,Low
12.9658795,77.5049199,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.8828451,77.7547765,Non-corridor,No Police Station,accident,0,Low
12.8828862,77.7547649,Non-corridor,No Police Station,accident,0,Low
12.8823842,77.7547265,Non-corridor,No Police Station,accident,0,Low
12.8824382,77.7548026,Non-corridor,No Police Station,accident,0,Low
12.8824212,77.7542595,Non-corridor,No Police Station,accident,0,Low
12.8824561,77.7549771,Non-corridor,No Police Station,accident,0,Low
13.0698363,77.4459375,Non-corridor,No Police Station,vehicle_breakdown,1,Low
12.8822347,77.7547115,Non-corridor,No Police Station,accident,0,Low
13.0014127,77.5837418,Bellary Road 1,Sadashivanagar,others,1,High
13.0499377,77.5927042,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
13.0497983,77.5927317,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
13.1114676,77.6043594,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9695083,77.7006091,ORR East 2,HAL Old Airport,construction,0,High
13.1232782,77.6384588,Hennur Main Road,Chikkajala,vehicle_breakdown,1,High
13.0240181,77.5831956,Bellary Road 1,Kodigehalli,construction,0,High
